ID,WIKI_PAGE,Cause_of_Death,Death_Summary
e79ef16d2da64779ba3fb30b94e1710f,Mary_Jean_Crenshaw_Tully,No relevant section found,No relevant section found
8743e8041d1a4e688a16be86e75b7782,Izler_Solomon,No relevant section found,No relevant section found
d4a916154026d5a9f905ae1a2e1a48ef,Joseph_Schildkraut,No relevant section found,No relevant section found
d618d6ef08770b058c99b284dc5de764,Felix_Silla,Pancreatic cancer.,"Felix Silla, a well-known actor, passed away on April 16, 2021, at the age of 84. He died in Las Vegas, Nevada, after battling pancreatic cancer."
b54d73c9b1453fc99c6cace43df09512,Ara_Parseghian,No relevant section found,No relevant section found
a0ffcb4d77b9c7fc9e671ccb8764ec37,Roger_J._Traynor,No relevant section found,No relevant section found
48f22aebb821663d047af6dcc02b5b03,Carl_Van_Doren,No relevant section found,No relevant section found
09dfb71974c3bd07a5e3c4e661e279c4,John_H._Rousselot,Heart failure,"The text provides information about Rousselot's professional background and political career. He worked as a special assistant to President Ronald Reagan in 1983 and later became the president of the National Council of Savings Institutions. In 1992, he ran as a candidate for nomination to the One Hundred Third Congress but was unsuccessful. He passed away in 2003 due to heart failure in Irvine, California."
187bab813b9f987d0db03378052222c9,John_T._Scopes,cancer,"John T. Scopes married Mildred Elizabeth Scopes (née Walker) and they had two sons named John Thomas Jr. and William Clement ""Bill"". He passed away at the age of 70 in Shreveport, Louisiana on October 21, 1970, due to cancer."
5d36a5d98ffbc10d5cdc725a0c672fb9,Phyllis_Schlafly,No relevant section found,No relevant section found
3383ef8a58408419ed67486af81fd764,James_H._Quillen,No relevant section found,No relevant section found
eb979fb72a34a9afc5c55928a905a852,Margaret_Tyzack,No relevant section found,No relevant section found
8153212aab92d5b5597a70269fd408a6,Lionel_Tertis,No relevant section found,No relevant section found
546172b69b90d538829b257ccd864dd9,Allen_G._Thurman,The cause of death is not mentioned in the given text.,"Thurman passed away on December 12, 1895, at his residence in Columbus. He was laid to rest at Green Lawn Cemetery."
565e3ec3d3ce84cacf578f80dfcb2db2,Charles_Tandy,No relevant section found,No relevant section found
31eaffb7f4f626669be7260eac3edec2,Gene_Pope,No relevant section found,No relevant section found
957bde471e1300e6fef7fbd0b166b07d,William_H._Sullivan,No relevant section found,No relevant section found
8a025699b25b69a10de48b59d851ae3e,Michael_D._Ryan,No relevant section found,No relevant section found
e6bc8b83a04b904f73828e9b71098568,Teddy_Pendergrass,respiratory failure,"The text provides information about the personal life and career of singer Teddy Pendergrass. It mentions his three children and his relationships with his manager and girlfriend Taazmayia Lang, whom he married in 1987, and his second wife Karen Still, whom he married in 2006 and divorced in 2002. It also mentions Pendergrass's autobiography, published in 1998, and his meeting with Joan Williams, whom he married in 2008. The text further states that Pendergrass underwent surgery for colon cancer in 2009 and later died of respiratory failure in 2010. It mentions plans for a film biopic of Pendergrass's life and a documentary released in 2019."
d1100f921c00304c7c1894aca7a42116,Raymond_Radiguet,Typhoid fever.,"This passage discusses the death of French writer Raymond Radiguet at the age of 20 from typhoid fever. Radiguet contracted the disease after a trip with Jean Cocteau. Cocteau claimed that Radiguet had predicted his own death three days before it happened. The death had a profound impact on Cocteau and composer Francis Poulenc. Radiguet's funeral was attended by many famous people, including Pablo Picasso and Coco Chanel. Cocteau was too ill to attend and was deeply affected by Radiguet's death."
6ce55dc0b959b3167e2343125ad2ac2a,Thomas_Szasz,suicide,"The text states that Thomas Szasz, a prominent figure in the field of mental health, died by suicide on September 8, 2012. Prior to his death, he had experienced a fall and would have had to endure persistent pain if he had lived. It is mentioned that Szasz had expressed support for the right to choose suicide in his written works."
b6608304bf18b88c1af958283f640d3a,Lillian_Roth,stroke,"The text informs us about the death of a person named Roth. She suffered a stroke in 1980 and died at the age of 69 in May of that year at De Witt Nursing Home in Manhattan, New York. The obituary in The New York Times mentions that she had no immediate survivors. Her grave marker at Mount Pleasant Cemetery includes the inscription ""As bad as it was it was good."""
e2f06228331c030824cedd49e6f31f52,Emmeline_Pankhurst,gastric ulcer,"After Richard Pankhurst developed a gastric ulcer in 1897, his health deteriorated and the family briefly moved to Mobberley for better air. Richard had a relapse in 1898 and passed away suddenly. This left Emmeline Pankhurst with more responsibilities and debt. She moved the family to a smaller house and took a job as a Registrar of Births and Deaths. Her work gave her insight into the struggles of women in the region, further reinforcing her belief in the need for women's suffrage. She was elected to the Manchester School Board and reopened her store for extra income. The Pankhurst children all became involved in the suffrage movement, with Christabel becoming her mother's favorite and eventually joining her in speaking events. Sylvia pursued art studies, while the younger children, Adela and Harry, faced difficulties in their studies."
95e80864b4fa5546c7bd24a04895166e,F._Sherwood_Rowland,No relevant section found,No relevant section found
90c895f3fbbf584110ab5082f52afc59,Kenneth_Roberts,No relevant section found,No relevant section found
4ef3362ba787da22ea03d6d2914cb4ca,John_Steinbeck,John Steinbeck died from heart disease and congestive heart failure during the 1968 flu pandemic.,"John Steinbeck, the American author, died on December 20, 1968, at the age of 66 in New York City. He died from heart disease and congestive heart failure, which was exacerbated by his lifelong smoking habit. An autopsy revealed that his main coronary arteries were almost completely blocked. Steinbeck's body was cremated and interred in Salinas, California, alongside his parents and maternal grandparents. His third wife, Elaine, was also buried there in 2004. Before his death, Steinbeck expressed belief that his physical death would be the final end to his life. In 1976, his incomplete novel based on King Arthur legends, called The Acts of King Arthur and His Noble Knights, was published. Many of Steinbeck's works are required reading in American high schools, although some have faced controversy and bans due to profanity and racial slurs. The Grapes of Wrath, his most well-known novel, has been banned and burned in certain locations. Overall, Steinbeck was one of the ten most frequently banned authors from 1990 to 2004, according to the American Library Association."
2d4fd782673826627b41d91e4e353924,Cecilia_Payne-Gaposchkin,No relevant section found,No relevant section found
bb07f397e93083e25ebc53c6e9f8bfa6,"Kermit_Roosevelt,_Jr.",No relevant section found,No relevant section found
6c011247613c2b5bc428ea4ba330a1ab,Nicola_Paone,pneumonia,"Paone, who had run his restaurant for 40 years, retired in 1998. In 2002, he and his wife relocated from Scarsdale, NY to Albuquerque, NM, to be closer to their son Joseph. Sadly, Joseph passed away unexpectedly in August 2003. Four months later, on Christmas Day, Paone died at the age of 88 after falling ill with pneumonia. He was survived by his wife, daughter-in-law, two grandchildren, and great-granddaughter."
b566f76925544970aef272f903ffc826,John_Taylor,No relevant section found,No relevant section found
ce0e6f2ccb821de5ebfa0e279205b8f5,Glendon_Swarthout,No relevant section found,No relevant section found
e42c98769a31a940432f88a168caaec3,Helen_Twelvetrees,Overdose of sedatives (suicide),"Helen Twelvetrees, a Hollywood actress, was found unconscious in her home in Middletown, Pennsylvania on February 13, 1958. She was taken to the hospital where she died. It was discovered that she had been suffering from a kidney ailment and had taken an overdose of sedatives. Her death was ruled a suicide. Twelvetrees' remains were cremated and her funeral was attended by only her widower and a close friend. Her ashes were interred in Middletown Cemetery, with a headstone placed in 2013. Twelvetrees has a star on the Hollywood Walk of Fame for her contribution to the film industry."
1fa234647782cc084bab034827f0289f,Fess_Parker,natural causes,"Fess Elisha Parker, an American actor known for his role as Davy Crockett, married Marcella Belle Rinehart in 1960. They had two children and several grandchildren. Parker served in the navy during World War II. He died from natural causes in 2010 at his home in Santa Ynez, California. He is buried in the Santa Barbara Cemetery with a headstone that includes an inscription of a coonskin hat below his name."
b5ebf1ebab79ec5961bcd5b84545d745,John_Spencer-Churchill,No relevant section found,No relevant section found
99e476868bb0d4695e41bb4ac833be86,Merrell_Q._Sharpe,The cause of death is not provided in the given information.,"The text states that Sharpe, who is not further identified, passed away in Kennebec and was buried at Graceland Cemetery in Oacoma, South Dakota. The cemetery is located in Lyman County."
3125781bd4fc91bc5c0d83d72772c315,Isaac_Shoenberg,No relevant section found,No relevant section found
66cf2ab660f28c325f87c9fea75e90b8,Wallace_Stevens,Stevens' cause of death was stomach cancer.,"The text discusses the health and death of poet Wallace Stevens. Stevens had a large and overweight figure and suffered from health issues. He underwent medical exams and was eventually diagnosed with stomach cancer. Despite his declining health, Stevens continued to work and received honorary degrees from the University of Hartford and Yale University. He was admitted to the hospital multiple times and eventually passed away on August 2, 1955. Stevens' alleged deathbed conversion to Catholicism is disputed by his daughter. His death was not publicly detailed, and his obituary in Poetry magazine compared his poetry to Dante's Vita Nuova and Milton's Paradise Lost. Stevens had hoped to rewrite Dante's Divine Comedy, but was unable to complete this before his death."
0e8fc808fd63e0bba7ea36f9a748b15e,Yordan_Radichkov,No relevant section found,No relevant section found
ffb8cba92f52c32dd1dc05127a41ce2c,Harry_Ruby,The cause of death for Ruby is not provided in the given information.,"Ruby, who passed away on February 23, 1974, was buried at the Chapel of the Pines in Los Angeles, California."
f00b23660e8242a34e6f1b83c966e28e,Aldo_Ray,The cause of death was throat cancer and pneumonia.,"This text provides a summary of the life and career of Ray, whose SAG membership was revoked in 1986 for acting in a non-union production. Despite this, he continued to receive his union pension and benefits. He appeared in two more notable films, The Sicilian and Blood Red, both in supporting roles that highlighted his Italian heritage. In 1989, Ray was diagnosed with throat cancer, attributed to excessive smoking and drinking. His last film, Shock 'Em Dead, was filmed in 1990. Ray passed away in March 1991 at the age of 64 due to complications from throat cancer and pneumonia. He was cremated and buried in Crockett, with many residents attending his funeral."
df20fa8cb2662214d02b39efb4032da6,Sir_Robert_Strange,No relevant section found,No relevant section found
cb4b92206068b2e043692dcd9e6da693,Yang_Shangkun,No relevant section found,No relevant section found
c861aa849c44d43608d0e57dfe9be484,W._Kerr_Scott,No relevant section found,No relevant section found
117102e8a1d64d3ee083c99daaa0d6d0,James_Rebhorn,Melanoma,"James Rebhorn, an actor, passed away at his home in South Orange, New Jersey on March 21, 2014. He had been battling melanoma since 1992. Interestingly, Rebhorn wrote his own obituary."
6c5e41515332205fb5464992a2c8c34e,Kenneth_Rush,heart and blood ailments,"Rush, who was 84 years old, passed away in his home in Delray Beach, Florida on December 11, 1994. He had been receiving treatment for heart and blood ailments, according to one of his sons."
7b2d2551f1401ea8a8033b11de1e23aa,John_Cowper_Powys,No relevant section found,No relevant section found
414933915a9babb1dd2c04b49e16c7b2,Thomas_Shadwell,No relevant section found,No relevant section found
7dd53de847ef126b1b06c0d2c6018acf,Graham_Stark,No relevant section found,No relevant section found
78025d7600997f3c19e3ddf0b37ea782,Patsy_Rowlands,breast cancer,"Rowlands, who had planned to become an acting teacher, was diagnosed with breast cancer and had to give up her career aspirations. She retired quietly and eventually passed away from the disease at an East Sussex hospice, just three days after her 74th birthday. She was survived by her son Alan."
c3c39856787542756ed66e0fa0de15a1,Kenzo_Tange,No relevant section found,No relevant section found
c5b2ecf7601748f4a35f4f888793ae35,Krishna_Venta,No relevant section found,No relevant section found
eb05dea334ba51f28c29331f9a0be043,Ginny_Tyler,cause of death: unknown,"The person mentioned in the text died on July 13, 2012, at the age of 86 in a nursing home in Washington."
3981133b11a3cba329e93f11a79e3ae0,Vesta_Roy,No relevant section found,No relevant section found
49f88817b9544cecf131e8fc95cc51ec,Georges_Simenon,No relevant section found,No relevant section found
574e477c87bdfb706dfd1363029ba186,Suleiman_II,No relevant section found,No relevant section found
db0f5273b4086d12249af7fe37e1ddc7,Reginald_Punnett,No relevant section found,No relevant section found
ae49b563cf7671d2231e84080151e22e,Nathalie_Sarraute,No relevant section found,No relevant section found
9174916c42a30fadc23a141d4a03fe57,Billy_Joe_Shaver,stroke,"The individual named Shaver passed away on October 28, 2020, at the age of 81 due to a stroke."
352136ca857cc9ccee95bc0ff742556c,Merle_Travis,No relevant section found,No relevant section found
d1655c4f38141a82769bd64db11b0f1d,Erskine_Sanford,No relevant section found,No relevant section found
62a4c9522eb408c260c3939c75a8dc36,Nancy_Reagan,congestive heart failure,"Nancy Reagan passed away on March 6, 2016, at the age of 94 due to congestive heart failure. President Barack Obama ordered that the US flag be flown at half-staff until her interment, which took place on March 11 at the Ronald Reagan Presidential Library in Simi Valley, California. Many representatives from previous presidential families attended the funeral, including former president George W. Bush, First Lady Michelle Obama, former first ladies Laura Bush and Rosalynn Carter, and former first lady Hillary Clinton. Other notable attendees included California governor Jerry Brown, former governors Arnold Schwarzenegger and Pete Wilson, and members of the Reagan administration. The entertainment industry was also represented, with guests such as Mr. T, Maria Shriver, Wayne Newton, and Bo Derek. There were around 1,000 guests in total. Eulogies were given by Brian Mulroney, James Baker, Diane Sawyer, Tom Brokaw, and Reagan's children Patti Davis and Ron Reagan. Nancy Reagan was then interred next to her husband."
78c50e2b7101d4d90d26c1f448d6c08d,Samuel_Sachs,The cause of death is not provided in the given information.,"Sachs married Louisa Goldman, who came from a Bavarian Jewish immigrant background and was the youngest daughter of Marcus Goldman. They lived at The Pierre and had four children together: Paul Joseph Sachs, Arthur Sachs, Walter Edward Sachs, and Ella S. Sachs. Sachs passed away in New York City on March 2, 1935."
c1cff6d7b5e1ef11439f01683e8cbff3,James_B._Pearson,No relevant section found,No relevant section found
c4d7bc97cfdb4518303a0ce1cd5571f8,Daniel_Petrie,cancer,"Petrie, a person, passed away in 2004 in Los Angeles, California, at the age of 83. The cause of death was cancer."
c3bd748f2ce577c138e8592c5980b42d,Joseph_W._Stern,No relevant section found,No relevant section found
1b0f01e2842c0729ff51428b79d2d4da,Scott_La_Rock,No relevant section found,No relevant section found
5cb6df693b79234741da7edf5705c516,Clyfford_Still,No relevant section found,No relevant section found
e29708655809214a21e487a287bb2cbb,George_W._Romney,No relevant section found,No relevant section found
c4c0a44d57462287a8e76a6b54364e39,Werner_von_Blomberg,Colorectal cancer,"Blomberg's health deteriorated rapidly while in detention at Nuremberg, and he faced the contempt of his former colleagues and his wife wanting to leave him. It is possible that he had symptoms of cancer as early as 1939. By October 12, 1945, he weighed slightly over 72 kilograms and was diagnosed with colorectal cancer on February 20, 1946. In the final weeks of his life, he refused to eat and was gripped by depression. Blomberg died on March 13, 1946, and was initially buried without ceremony in an unmarked grave. Later, his remains were cremated and interred in his residence in Bad Wiessee."
de5b84eaaab8ea564b8aa74155637712,Dorothy_Stratten,Murder-suicide,"On August 14, 1980, Dorothy Stratten, a former Playboy Playmate, was murdered by her estranged husband, Paul Snider, in their Los Angeles home. Snider had purchased a shotgun the day before and made several morbid remarks about Playmates who had died unexpectedly. Stratten had come to the house to discuss their divorce settlement and had brought cash as a down payment. Her business manager suggested she hand off the negotiations to her lawyer, but she insisted on dealing with Snider personally, saying she wanted to remain his friend. Later that evening, Snider's two roommates returned home and saw Stratten's car parked out front. Assuming the couple had reconciled, they watched television in the living room. They discovered the bodies of Stratten and Snider the next day after being alerted by Snider's private detective. Both had been killed by a single blast from Snider's shotgun, and their bodies were found nude. It is believed that Snider shot Stratten shortly after her arrival and then committed suicide about an hour later. Stratten's death was devastating to her friends and family, and she was buried in Los Angeles with an epitaph chosen by her boyfriend, filmmaker Peter Bogdanovich. Three years later, Mariel Hemingway played Stratten in a biopic about her life."
eb35cc3bc1bd8d82a1193100a2714fea,June_Preisser,Fatal car accident.,"After retiring from acting in the 1950s, Preisser taught dancing and acrobatics in Los Angeles. She moved to Boca Raton, Florida with her son in the following years. From 1972 until her death in 1984, Preisser worked with her son at Pompano Office Supply. Unfortunately, Preisser and her son were involved in a fatal car accident in Pompano Beach, Florida, when a van crossed the median into their lane. Richard Terry died at the scene, while Preisser died of her injuries at North Broward Medical Center. The accident was attributed to rainy conditions."
52329f44ce16c6190aa6b432e90fdcc7,Alessandro_Scarlatti,No relevant section found,No relevant section found
f93a54953e329a2c5821296f52d73eff,Paula_Raymond,respiratory ailments,"Raymond, who was 79 years old, passed away on December 31, 2003, at Cedars-Sinai Medical Center in Los Angeles. The cause of death was respiratory ailments. She was laid to rest at Holy Cross Cemetery in Culver City, California."
01f9371973a70123f7e12b4052bdcfe5,Dr._Ralph_Stanley,No relevant section found,No relevant section found
a4fc760c5a42b50da965e5300ae6298b,Sugar_Ray_Robinson,Heart disease,"Robinson was diagnosed with Alzheimer's disease and diabetes in his last years. He passed away from heart disease at the age of 67 in Los Angeles. He was buried at Inglewood Park Cemetery in Inglewood, California."
f5aa886e9ba05f11819677e060e14daf,Carl_Van_Vechten,No relevant section found,No relevant section found
2dcdce2ef85fd643c2c353413772aaf2,August_Wilhelm_von_Schlegel,No relevant section found,No relevant section found
54cabfb67c6beb71d9b9e99d15d8497f,Duncan_Sandys,No relevant section found,No relevant section found
47deb2f7d75034e6ff1d25715bcbec6b,Richard_Tucker,heart attack,"On January 8, 1975, Richard Tucker, an opera singer, passed away from a sudden heart attack in his hotel room in Kalamazoo, Michigan. He was on tour with Robert Merrill at the time for a series of joint concerts. Two days later, on January 10, his funeral took place on the stage of the Metropolitan Opera House, which was a unique and special honor as he was the only singer to be honored in such a way."
a2e8aff8cb2ff0e8232abff42febbe50,Eugene_O._Sykes,No relevant section found,No relevant section found
0766cd57d8143ec8deb4e05b2d46c451,Ellsworth_Vines,No relevant section found,No relevant section found
d36d1d87d92398dd00424f360473105d,William_N._Patman,No relevant section found,No relevant section found
7622c89d8fdeb1f0ac6a2134914c9b15,Sunny_von_Bulow,No relevant section found,No relevant section found
05e054b02e64506f9f562ea05f28caf0,Amanda_Randolph,stroke,"Randolph passed away at the age of 70 due to a stroke in Duarte, California on August 24, 1967. She is survived by her son, Joseph, and daughter, Evelyn. She was laid to rest at Forest Lawn Memorial Park in the Hollywood Hills, next to her sister, Lillian."
baff094e0c78c15c9b34f16f8846f3a9,Martin_L._Perl,No relevant section found,No relevant section found
aa2089b74d409516420243eb1fb56c1f,Betsy_Ross,The cause of death is unknown.,"Betsy Ross, the woman credited with creating the first American flag, spent her last years living with her daughter in Philadelphia. She died in 1836 at the age of 84. She was survived by her children and sister. The location of her house is disputed, but the Betsy Ross House is a popular tourist site in Philadelphia. Her remains were initially buried at the Free Quaker burial grounds and later moved to Mount Moriah Cemetery. In 1975, her remains were moved again to the courtyard of the Betsy Ross House in preparation for the American Bicentennial. However, no remains were found beneath her tombstone, and bones found elsewhere in the family plot were assumed to be hers and reinterred at her current grave."
84c410988482dc749325140ba630a6b5,Jackie_Robinson,heart attack,"Following his retirement from baseball, Jackie Robinson's wife, Rachel Robinson, pursued a career in academic nursing. She became an assistant professor at the Yale School of Nursing and director of nursing at the Connecticut Mental Health Center. She also served on the board of the Freedom National Bank. The couple had three children: Jackie Robinson Jr., Sharon Robinson, and David Robinson. Jackie Robinson Jr. faced emotional troubles during his childhood and later struggled with drug addiction, eventually completing a treatment program and becoming a counselor. Sadly, he died in a car accident at the age of 24. This experience led Jackie Robinson Sr. to become an anti-drug crusader. Robinson himself suffered from heart disease and diabetes, which left him almost blind. He died of a heart attack at the age of 53. His funeral attracted thousands of mourners and he was buried next to his son Jackie and mother-in-law. The Interboro Parkway was renamed the Jackie Robinson Parkway in his memory. Rachel Robinson founded the Jackie Robinson Foundation after her husband's death, and she remains involved as an officer. Their daughter Sharon became a midwife, educator, and author, while their son David is a coffee grower and social activist in Tanzania."
12885800186cb15ffcc224c11ba2f7f3,Carl_Sanders,fall,"In 1967, Carl Sanders helped establish the law firm Troutman, Sanders, Lockerman & Ashmore, which later became known as Troutman Sanders in 1992. After losing the gubernatorial race in 1970, Sanders focused on the firm and recruited Georgia Power and Southern Company as clients. He also served as chairman of First Georgia Bank in 1973 and remained chairman of the law firm for thirty years. He eventually became chairman emeritus in 2006. At the time of his death, Troutman Sanders had 600 lawyers. Sanders passed away in Atlanta in 2014 at the age of 89 after a fall at his home. He was inducted into the Georgia Aviation Hall of Fame in 1997 for his contributions to airport construction and expansion in the state. Additionally, the Carl E. Sanders Family YMCA was opened in Buckhead, Atlanta in 2000 in his honor."
6a323b1f940f42e751d4d2bade67736f,Sydney_Pollack,Cause of death: cancer,"This text provides information about the personal life and death of director Sydney Pollack. He was married to Claire Bradley Griswold, who was his former student. They had three children together. In 1993, their son Steven died in a plane crash. Claire Griswold later passed away from Parkinson's disease in 2011. Pollack's health had also been a concern in 2007 when he withdrew from a television project. He died the following year from cancer at the age of 73. The type of cancer has been reported differently as pancreatic, stomach, or unknown origin."
02db8c91e16a0f5540039c9f19742132,Kirk_Varnedoe,No relevant section found,No relevant section found
dfc1102953d27892e86f81a6cbf1da20,William_Archibald_Spooner,No relevant section found,No relevant section found
98c6ead22c1e042ff3a19065bdf3cf6a,Paolo_Villaggio,diabetes complications,"This text states that Villaggio died on July 3, 2017, in Rome at the age of 84. The cause of death was complications of diabetes."
41225fb6fb16c7e2cac1c5725ccbdf3e,Evangelista_Torricelli,Fever (likely typhoid),"Torricelli, a scientist and mathematician, died of fever in Florence in 1647. He was likely 39 years old at the time. He was buried at the Basilica of San Lorenzo and left his belongings to his adopted son. Torricelli's early work was influenced by the study of classics. Even years after his death, his genius was admired by his contemporaries, as shown by an anagram on the frontispiece of a book published in 1715, which compared him to Galileo."
cd9434b5eb6a587e992c3c01b8d04e11,Eugene_Victor_Rostow,No relevant section found,No relevant section found
6e9b5be70e2b4f63f2211da49efc52b9,The_Svedberg,No relevant section found,No relevant section found
0b21719d777da26938b1f3ae9951ef18,Augustus_Welby_Pugin,No relevant section found,No relevant section found
ddae990101324c8acd211e58c48e421e,Molly_Picon,No relevant section found,No relevant section found
b09aa86a6641b8de5924089c4e37710d,Piero_Umiliani,No relevant section found,No relevant section found
ac3a81cff781de86a2c37cb2a5f2d4cd,R._E._Raspe,No relevant section found,No relevant section found
5bcd0571dc22aa654dfa0ed39b21f23d,Parmigiano,No relevant section found,No relevant section found
eb21c717a3d0189d79e2c1cfd7f92e8b,Carl_Rowan,No relevant section found,No relevant section found
fbc9e65b8f8f78ca19103d11cf1126aa,Verree_Teasdale,unknown or unspecified,"Teasdale was married twice, first to William O'Neal and later to Adolphe Menjou. She appeared in two films with Menjou and they also co-hosted a radio program together. After retiring from the program, Teasdale focused on her hobby of costume design. She passed away in 1987."
6a320a60a523bea7562cf75e34d6192e,Alexis_Smith,brain cancer,"Alexis Smith, an actress, passed away in 1993 at the age of 72 due to brain cancer. She was survived by her husband, Craig Stevens, whom she had been married to for 49 years. Smith's last film, The Age of Innocence, was released posthumously. Her body was cremated and her ashes were scattered in the Pacific Ocean."
b270f5c649e25b8a3bea83a312f269bc,Linus_Pauling,Pauling died of prostate cancer.,"Linus Pauling, a renowned scientist, died of prostate cancer on August 19, 1994, at the age of 93. His grave marker was placed in Oswego Pioneer Cemetery in Oregon, but his ashes were not buried there until 2005. Pauling made significant contributions in various fields such as quantum mechanics, inorganic chemistry, organic chemistry, protein structure, molecular biology, and medicine. He is considered one of the founders of modern quantum chemistry and his work on chemical bonding, particularly in his book ""The Nature of the Chemical Bond,"" has had a lasting impact in the field. Despite some limitations, his Valence Bond Theory still competes with other theories in describing chemical phenomena. Pauling's work on crystal structure and his discovery of the alpha helix and beta sheet in proteins are also notable achievements. His discovery of sickle cell anemia as a molecular disease paved the way for studying genetically acquired mutations at a molecular level. Pauling's publications in the field of molecular biology, including his work on protein structure, have been recognized and honored by various institutions."
731284f48c5e9ed0e72aebc680ab1012,Tom_Poston,respiratory failure,"Tom Poston was married multiple times throughout his life. He first married Doris Sward in 1949, but they later divorced. He then married Jean Sullivan in 1955 and they had a daughter named Francesca in 1956. However, Poston and Sullivan separated in 1959 and divorced two years later. In 1961, Poston began dating Kay Hudson, who was 17 at the time and he was 39. They got married in 1968 and had two children together, a son named Jason in 1969 and a daughter named Hudson in 1972. They divorced in 1976 but remarried in 1980 and stayed together until Hudson's death in 1998 at the age of 54. Poston then married actress Suzanne Pleshette in 2001, which was his fourth marriage and her third. Poston died in 2007 at the age of 85 from respiratory failure, pre-deceasing Pleshette by nine months. He is buried alongside Pleshette in the Jewish Hillside Memorial Park Cemetery, even though he was not Jewish himself."
9d04739173f501feff7ddbee8a1f08b1,Barbara_Payton,The cause of death was heart and liver failure.,"Barbara Payton, a former actress, experienced a decline in her physical and emotional well-being due to her excessive drinking and lifestyle. She was rumored to have worked as a high-class call girl and had multiple encounters with the law, including arrests for passing bad checks and prostitution. Despite being offered help for her alcoholism and drug addiction, she refused and continued down a destructive path. Payton's parents, who were heavy drinkers themselves, supported her in her substance abuse. In 1963, Payton published an autobiography in which she revealed her struggles as a prostitute and the abuse she endured. Her acting career declined, and she died at the age of 39 from heart and liver failure. Payton's ashes were interred in San Diego, where her parents also passed away from alcoholism."
d48d910de6f485bf1abfacb43402d01f,Charles_Ponzi,The cause of death was a brain hemorrhage.,"In the final years of his life, Ponzi experienced poverty and worked sporadically as a translator. He suffered from deteriorating health, including a heart attack, failing eyesight, and paralysis in his leg and arm. He eventually died in a charity hospital in Rio de Janeiro in 1949. Before his death, he gave one last interview where he expressed no remorse for his actions, claiming that even if people didn't benefit financially, they still got to witness an impressive show."
f332654515685dd83b921943fc6eaf77,Rick_Rescorla,No relevant section found,No relevant section found
db94de7941f18f04633ae655f3c4f7ab,Frank_Tuttle,There is no information provided regarding Tuttle's cause of death.,"Tuttle, who lived in Hollywood, California, died on January 6, 1963, at the age of 70. He is survived by his three daughters."
9828a35a01f2b64e81c355432666021e,Ultimate_Warrior,No relevant section found,No relevant section found
99eabc9e54f55a13a62752fb5cff1d0f,Sara_Teasdale,No relevant section found,No relevant section found
770f73ff0d353af1632976458d837ec0,Eduard_Shevardnadze,The cause of death is not mentioned in the given text.,"Eduard Shevardnadze, the former president of Georgia and former Soviet Union Foreign Minister, lived a quiet life in his mansion in Tbilisi in his later years. He passed away at the age of 86 in 2014 after a long illness. Georgian political leaders, including President Giorgi Margvelashvili and Prime Minister Irakli Garibashvili, extended their condolences to his family. Shevardnadze was praised for his role in dismantling the Soviet system and his contribution to Georgia's development and its western course. Former President Mikheil Saakashvili, who overthrew Shevardnadze in the Rose Revolution, also offered his condolences and spoke of his significance in the Soviet empire and post-Soviet Georgia. Russian President Vladimir Putin and US Secretary of State John Kerry also offered their condolences. Kerry credited Shevardnadze with playing a key role in ending the Cold War, reducing the risk of nuclear confrontation, and pushing Georgia towards Euro-Atlantic integration. Shevardnadze was given a state funeral and was buried next to his wife at the Krtsanisi residence in Tbilisi. The funeral was attended by Georgian political leaders and foreign dignitaries, including former US Secretary of State James Baker and former German Foreign Minister Hans-Dietrich Genscher."
a6fdecc8dd242e90864136c74766ae5d,Andrea_Palladio,No relevant section found,No relevant section found
00e0adab6fedb6f0dac87f7103ccb0b9,H._Ross_Perot,No relevant section found,No relevant section found
a78a0755b3132b1dc5bbd8b292c2b5ef,Neil_Simon,No relevant section found,No relevant section found
47e49f954ffdb2925938d1e9856ecf3a,William_J._Porter,No relevant section found,No relevant section found
f9c14d85b1a56aafb86bdc032b962a7c,James_Reston,The cause of death is not specified in the given text.,"Reston married his wife Sally (born Sarah Jane Fulton) in December 1935 after meeting her at the University of Illinois. They had three sons: James, Thomas, and Richard. James works as a journalist, writer, and playwright, while Thomas has worked in the State Department. Richard is the retired publisher of a newspaper on Martha's Vineyard that was purchased by Reston in 1968. Reston died at the age of 86 in Washington, D.C."
09910860085423a0fcc697087cba116e,Dan_Seals,Mantle cell lymphoma,"Dan Seals continued to release albums throughout the 1990s on smaller labels, including ""Fired Up"" in 1994 and ""In a Quiet Room"" in 1995. He went on to release ""In a Quiet Room II"" in 1998 and ""Make It Home"" in 2002. In the early 2000s, he toured with his brother Jim as ""Seals & Seals,"" performing their hits from Seals and Crofts and England Dan and John Ford Coley, as well as original songs. Seals was diagnosed with mantle cell lymphoma and underwent radiation treatments and a stem cell transplant. He passed away at the age of 61 in 2009. Posthumously, Seals recorded duets with Juice Newton and Kenny Rogers."
