ID,WIKI_PAGE,WIKI_ID
3edcb8c5b3aa8c6e534a6360abf8db08,John_Garfield,Q367053
ede386556c28cfbd4995a6bf7d58d25c,John_Paul_Hammerschmidt,Q1701364
70095ae07cf7ae15c69ca1fb3311a15c,John_R._Hicks,Q6253877
f0cde79247b5e9459d92459cec8da392,Robert_R._Gilruth,Q254785
04cad97ddd47699e4c3f97cbb71bd6ba,Christopher_Gorham,Q347408
b5452e02b67759a70b60a34dea95824b,Paul_Gascoigne,Q13002
415d4fd6a4cdb1853334a53ee050c70f,Mikhail_Glinka,Q181885
049b9e4918bc199ce9a5107edd68839d,George_Gervin,Q352110
f953c7db6da98dad0c7eb88eff48daac,Michael_Harrington,Q434828
ad48ec1d30dee19a205c2a5252bc2058,Eddie_Gaedel,Q3047274
363521ff85b44b4a3a1748b7f1c60468,Vladimir_Guerrero,Q1185254
7e6dd2f8aec59047ce38e1a955919547,Juan_Gallardo,Q6299846
b7fa64098179662f9da125a5b05aedb8,Jay_Garner,Q489037
c37fcacfe886f525739b919407bc3834,Harry_Hay,Q1285538
7f7021c85671feab9d5952a31b59b572,David_Gower,Q3345451
ab41e90158e57ec78a7309e451c25a92,Jesse_Helms,Q503426
4f2ab705b5fcd0dec26b5f0b99107782,Ruth_R._Harkin,Q7383029
4142fe92797d7123c836b5f42806a1f3,Karl_von_Holtei,Q66388
51430392a81238c72c61c2827a9c46f0,Brian_Griese,Q2924911
faad55a4387774038016e1e2ccd12b49,Charles_Édouard_Guillaume,Q123026
56e11afc5cb9d710a9c971a40b7aaba0,Rakesh_Gangwal,Q7286600
6387313e047bdf88c6a7ca9267e00238,Leisha_Hailey,Q464171
f288fcdcdd04002689a453a16b3b64b0,Hannibal,Q36456
8b13c1f26dc65026babb69ca804e26f7,David_Gallagher,Q365484
d38b2638fec1a9db2c3bc970ae566675,Lee_H._Hamilton,Q984174
e9efc9502a983c052ea8b2066c214af6,Clark_Gregg,Q113206
7d534af6221ebf38a305c8146ef6fb40,Bob_Hayes,Q505289
a5fe646062f420a90bd2e3d5d857768d,Ludovic_Halévy,Q723585
67c1ac29789694e889f71fe03ade11c9,Ben_Gibbard,Q816502
8132a0137c9448a42cc75079faadd3c8,Haldan_K._Hartline,Q309879
f016bdbc4beaddb689a3d9a6aa610df3,Jeff_Hawkins,Q92993
a13a0733f70b9be8772b08db669e483d,Charles_Hawtrey,Q5078848
1f69fcfae7eda25406840dd16b328c55,Leonard_Horner,Q6525386
75981ba0390bf4f26a0c27bdfd97affc,Rajiv_Gandhi,Q4593
92d7cc8eb58e072f01024ff5db946610,Josh_Hamilton,Q716346
fb7d2de134ef88e0423739fb36cdd137,Mel_Hancock,Q473287
21fb25e77f9f53216b0f7be672c48c69,Rob_Halford,Q271576
32440888d6289f017c0908a54a107824,Alexander_Godunov,Q435124
258c37fa4d058a4fd36a6ef4a41e25b6,Billy_Hufsey,Q4912739
21c3a3f5d9cafbd16c32d01c18ef1bf4,Chris_Gordon,Q5112417
cd15a241c44f98587d38b744a33e4fcd,Eva_Herzigova,Q229509
6dd65f6b8a5eefb4d917afd54bf7d6a2,Dan_Gainor,Q4260569
75112e211ab47031bd4c10351f929be8,Raj_Gupta,Q61849611
47d0acef094a5ed6021d7cac79c2ab4d,Tay_Garnett,Q1348110
57ed1a01c1b15779934e1bf2262f5d1d,Dana_Ivey,Q2454742
32d5e61d21612b3d669ccf4cd9426e46,Marin_Hinkle,Q234438
cf74d90691b6ec257417d6d1063694ba,Steve_Isaacs,Q16205488
c3475bb7ebe743320462f405684b0144,Lena_Horne,Q112307
39cf759928e501c728f52cf10ddf9c50,Bobby_Ray_Inman,Q711612
d962b0e51d955dddf2284aba6716fec7,Diana_Hyland,Q460372
7c4fbbe93fd5e2bf7594c2c990c5c03e,Don_Ho,Q1320894
4a071b40feb72518bac7bcf215616962,E._Howard_Hunt,Q712791
402b7902d97d6980523e6896e3fc62ff,Mark_Hamill,Q210447
45d95980b781b3ede09d47bbeadffbcf,Harriet_Irwin,Q4203095
d8e20bda5ecd54b3c8d6df405efa419b,Randy_Hultgren,Q556404
f0f42287f0bb7c710f8a2234a1d2946f,Louise_Glück,Q2344210
99b967eb7e4eb4ad130b78dec0b5f91a,James_Vear_Hansen,Q249361
7d09ef611b7c1fce3d57587914252380,Devin_Hester,Q904628
43cdbc59fb9fbb3f077d00bd63f30b25,Soichiro_Honda,Q313304
ddae565a8a784d389c967854c97ed18b,Khaled_Hosseini,Q193116
68c2c098aba54c1d243131556e874cfd,Jean_Giraudoux,Q309974
4dcdf2191eac86b647058b7d63778885,Charles_Gleyre,Q452119
95cf6ae4bc998c5752fa6a3ac3b2f416,Lauren_Graham,Q228755
b0b778669c5d56834422e11ae454dd51,Orville_Gibson,Q983557
131fb52c34f95a450a23558e11f8d963,Scott_Garrett,Q981424
4196b49722c6de5315b22ee4197ca98c,William_Ewart_Gladstone,Q160852
4c6728c4b703bc9e145878ad02124d61,John_Hewitt,Q1700456
e9c6847998be77672aae05d3d6fdfdab,Leslie_Grossman,Q461082
e0f28cf4719315a008a7b30ebebf3eaf,Thomas_Watt_Gregory,Q351938
b7222a30a867ee6c930537140ce40394,Curtis_Harrington,Q738839
b2b3458ad05f9f8a8ab7842ee0e0e426,Laurie_H._Glimcher,Q6501587
910641e7b97a26b7786844487a623907,John_C._Garand,Q1317174
6318cd8a9308544973f6f7c1ef92f793,Hanno,Q396277
6643729c34354f8cd3dc811cc23de72b,Gilda_Gray,Q457214
64318f8d7ec9630512db8ba05a06722a,Steven_Hill,Q179960
d6147a4ee823b071b75bf4b4e63f0761,A._J._Henning,Q113293784
19fb74ada1aa2dc64fdb82c12fb0543d,John_Hench,Q1399169
bd4f60a04ac06732928165991404306e,Michel_Gondry,Q126098
786422ba8c61ed43045e255fce368993,Henry_Hyde,Q3132849
98b801947fc96f206f476fc929c259a9,John_Hodiak,Q1390451
630dd2c1a08dbfcff395b632dd6c4f5d,Amy_Jacques_Garvey,Q481874
db64d9b7b8f5be01c78c9e116f10f0df,Andy_Hertzfeld,Q526166
ff09ed6b60a38807cf30e8ee7d99daa6,Ralph_Izzo,Q19862201
ed8fa898dc9bea6c8b4f338e6caf86b7,Sammo_Hung,Q311219
02e381e2e877682698726beb68c53b2e,David_Graf,Q445253
6a759cc828db46b19d5401d096f9884f,Tim_Hunt,Q309977
18f793eab71f20fd354433d5bdc94d11,Laura_Harris,Q272116
46050ca68109e95c528f4e960da25ffd,John_Gorrie,Q730194
3b27eb247f62989e2b8e5f7fa16cba32,Joel_Hyatt,Q6213604
31718335db05e52d747faf8fc59bdc31,Alice_Ghostley,Q272719
b38034856a8002969245270f62d91afc,Robert_Hooks,Q2157603
b80e6328e2f687d220c055131a573f87,Jennifer_Hetrick,Q273065
8d4e16a4f99dcd55bad8e7070361f9ad,Pete_Hamill,Q7172000
8d9cb10cb75f32b680c945c4ea0ae5bd,Earl_Holliman,Q1277085
2dbea0fa9fb934a50b55a6945a4a05e1,Bing_Gordon,Q4914130
b061e0541f2d30798989e737357f9ef1,Queen_Isabella,Q7270407
eff6e006173c3410459f7390c30100a6,Greg_Gutfeld,Q1544916
202415bbed0bdb3313fba1d2b8d6cc15,Lightnin'_Hopkins,Q435552
6042f5b69bccf2024bbddad83740d2c1,Lukas_Haas,Q532169
4dd560f398b3a4ed21c08a9eb378caae,Domenico_Ghirardelli,Q1237487
9b3c593ecfcebba617814a6f82edc531,William_E._Hocking,Q779523
e7705a11879abe70c9690e38127db8d3,Wayne_Grady,Q1898345
315b0392658aaa7f06a1708c17fdf0c6,August_Wilhelm_von_Hofmann,Q76360
d873f5279486646b6916fef069329337,Henry_F._Grady,Q5720997
99caaf9da3d26e84a14d94a2413780ef,William_J._Green_III,Q8013227
613e0267d18fde6623511f87b6b714d2,Keeley_Hawes,Q237290
f62ecd178d724f09cc439e786e9b0144,Taylor_Hicks,Q316644
3317f0e0331f473072a2f9b54642c1e9,Goran_Ivanisevic,Q204279
8310ee6b9f37a31dd1b5bec622995ad2,D._L._Hughley,Q536308
9cb679168c490cc492958f503c0467d0,Andre_Geim,Q104104
d9b20ce917a89c3cca5f30201197437e,Kathleen_Hanna,Q242608
27afb01d132e9309305862ada3e83ebf,Mark_Green,Q1126534
09b3fd9e21c7c56e910db81b131a6bbd,Todd_Hamilton,Q1384005
c64c39111ae9f7bf966b48a3f5f8fa16,Richard_Haass,Q382485
5511ca94d3805f90e093313bac8e6e7c,Justin_Guarini,Q958489
1641acd6e1e6770e7b0c33a253cf7ec8,Hugh_Grant,Q163286
e2abeaa6c3c7f5d1c90556a3164392fd,Jane_Harman,Q272628
52102b7def179a2efc5d15af509582a4,Bruce_Haack,Q365270
c4119140616be55ec12ddd137620e0f6,Ann_Weaver_Hart,Q4766741
6e9b75d425deae73e2fd8af1b3f23749,William_H._Gass,Q304874
81a87d5c6c5fb714070604832b7118e7,Joanne_Harris,Q234718
47b41d7252d5f10c0a6293b8ce8fee35,Edward_Stephen_Harkness,Q5343311
96ff88a020307312c8cebebe95412788,Miguel_Hernández,Q332088
437ac04f4c66273ef3fb70ff380be140,Teresa_Ganzel,Q7702142
52ab4d442074d3d3cba04e6fbe88fe99,Narendra_K._Gupta,Q23017280
a0f103d6daaa1ca90ee01961c338ee81,Leif_Garrett,Q708123
67011d3b8826e8862ecfd0d8ee04948a,Patricia_M._Haslach,Q7145707
e83c86d5d61bb2657f2e0ec54bf06209,Tyler_Hilton,Q529629
69b0a6fc6f6e192a0bb2d387b4ebfe31,Leroy_Grumman,Q563196
e91a2f14809b1211f1d77ead7135b221,James_Glassman,Q3806625
7ea1e55e9cec3958ae0a0c41a8f7a15f,Henry_Green,Q1285562
b4afc161b4dca340c941590d76da76e7,Nona_Hendryx,Q7049163
7e354d8b4b4787287871a9fc253719be,Nick_Hurd,Q691299
9b1027b3bd7787a015da2b933d20ac07,Tom_Green,Q315826
6d095771c3abd917fc8237b5701b08f6,Peter_Hook,Q431244
3534a224d59955228c64de7b90e1c65f,Ron_Guidry,Q711832
0e9772d212e5184ee2f46e4eb01d0d5d,Taisuke_Itagaki,Q456380
e59b1d95d88a42c43266bc59bb815cab,Robert_Greifeld,Q5770800
faf994c97e4216639f8003c48591d2c4,Charles_Gordon-Lennox,Q1040396
d0d487999b00a6f47ce4b28b3cadddf7,Chad_Hugo,Q706641
e0b34a7d8192138297a010724e858c86,Arvid_Harnack,Q68070
a5c14b6fafd357713de1c2ff8d0ada67,Alicia_Goranson,Q542789
b8bb90a1dfe1c5b23494957fa1cfa2d8,Ashley_Greene,Q189992
165acc34bf8ab8471cace8c8c78a8861,O._Henry,Q172788
56f9277df012e16c9763e71c0ef448f3,Chris_Hansen,Q562448
6476bdf6e2f6eb93b505bb675a15c226,D._R._Horton,Q5203782
0fe179a051b36560a1d33c3bf1de8217,Prentiss_Ingraham,Q4200634
1c687ed25136f3c25fd13ee043d886dd,Robert_T._Herres,Q347845
a460b0f842ff3860415023a15ea73f89,Gordie_Howe,Q358519
8b0c096d9957d4c5396bc76291384b70,Richard_J._Hughes,Q768578
66beb23c433c615bb83b41bdf012f1e9,Peter_D._Hart,Q7173505
04c299b5c7cf155662abdb3492b3951c,Richard_Hofstadter,Q982698
c0eb5556d6f3642853297a9e05c21ce0,Hal_Greer,Q549899
4a1127c7f993ab0e2cded60ecd482256,Paul_Horgan,Q2057501
a287cd34795bd87096c90dfd10b04d33,William_F._Halsey,Q439984
0544329922037a0afdaa49dfbb3d8ee8,Don_Herbert,Q3713541
3e007de5b804910d01db80ac2c6e137d,B._Wayne_Hughes,Q4834257
c588e1d66e13dd27fbbfe3a0dd1cfedc,Larry_The_Cable_Guy,Q331728
11171bd2795e5007ed2454093dbb4727,John_Galliano,Q313607
aa6537f529017da4e5bd24ae99dc9a41,Boy_George,Q312883
01e259eb28a093b0b33428526f761016,Wenzel_Hollar,Q448555
171d2d03f4addeb25d850898a24da9d7,Mike_Henry,Q1770815
6433c668594f24678f2bc7a0e814135a,Jan_Baptist_van_Helmont,Q294169
b0c6dbb008c431bd399c4a5dd01cefac,Natalia_Ginzburg,Q275985
491308e93ec1477d10b3f1662b760b7f,James_Holmes,Q3161159
0fef3a7a4c6309dabf7a962e0c6327c7,Clarke_Hinkle,Q1095810
59dd0dd6a1e51afdc20bcf1d5b145b84,Nicky_Hilton,Q216298
6a70d60233334e0a5510c75b27d74cb3,Garret_A._Hobart,Q310841
459a28020a887a7b902b1343c6cdb083,Isaac_Hayes,Q206439
13c26072e1fbd7c848e810a0ecfa9652,Hero_of_Alexandria,Q161853
fecd55ee2cf89045449ebf00ab7fe1cc,William_Hoste,Q6961359
7cb323bca1388d7af0cd639f40a4897a,Jeffrey_R._Howard,Q16186707
69a0070b29c983e4c4c292dc662f67a2,David_F._Houston,Q1174390
ae370d98b48ccff6e13dc276779561cf,Lewis_Gilbert,Q303891
8e045794d6ff981994b8e625173a1d29,Abraham_Gosman,Q107370703
b4fab4bbfa1ff600b05ff5fd5920250b,Robert_Hersant,Q442717
f0ff23caa6feb8b58873735c3621969c,Albert_Gobat,Q179458
1333eba40a89f49d3eb2f88701dedcc1,Martha_Gellhorn,Q120085
cb35b0077503998af554bb85b771c5ff,Henry_W._Halleck,Q504369
7caffae6e6b7e3a1f4bf10df3c6448c8,Tony_Hancock,Q1365832
4116b3cfe5a3f18a5df40520b9974a36,Heather_Graham,Q224026
79c7b720d7edf6e096ab273c05bc4217,Rick_Hoffman,Q3431553
7943b0fe4e8ec945d42639f30a4b2210,Steve_Irwin,Q126513
90c8b83bb624c754c31a2f65c837bb44,George_I,Q342625
78a4f1674a36c4ae0c9a041bdefde1b7,Rachel_Griffiths,Q181140
0c74c8ab336a81d9a5fe5ea70b295f44,Richard_Hooker,Q443783
81cc48991bd0dd831a8690154c255749,Brooke_Hogan,Q234556
4d4456025d47bc37308e07d00e4c8c74,Joel_Chandler_Harris,Q554269
8dc45a90bffd0e00dbedb87a1491912d,Laura_Innes,Q235503
1d9a80b3d9a7bace739dc5783c26bcf4,Bob_Herbert,Q4932768
a36ef36063af26e0a4b1cfff8c8f9276,Robert_Grosseteste,Q256541
a84b8f29914fff72f4a4f9589247e06f,Jerry_Goldsmith,Q235077
5412d66ebcd85c39d99e93b3a35a0d50,Jo_Grimond,Q335812
30d07d9de39d17d02c6faebbe563eb81,Elaine_Hendrix,Q271620
c8f86c87ee253d0c93bd69e2b2b9d35b,Dennis_Hof,Q5258518
a80074c138b6310985fa55a84042af2b,Daryl_Hall,Q1166988
780c94dbb3d02620b59fbf61ef6d3618,Abel_Gance,Q313572
bde0642f0f8024bd8821b33a5fdf09ab,Pope_Gregory_X,Q161740
4cffa445c6ae61af6c7a5c1a817dab48,Neil_Goldschmidt,Q373606
2c04e6ef01d30fc25a3b440f5ed9e655,Hjalmar_Hammarskjöld,Q53300
609bd22150810985da601269107e471c,Gil_Hodges,Q515894
cb4d1126a4512b86d502e1db8662c886,Linda_Gray,Q234086
50e81df1ba3964310414fe7616503177,John_Hawkes,Q419785
d3b242da08086800a11c12f660419a01,Barbara_J._Griffiths,Q111144969
f1c05dab4bde4b9b3b8102ceddda212d,Jennifer_Grey,Q232927
ffebed395e05f02e8bf23d879c763d04,Benozzo_Gozzoli,Q248615
63cd1630a1f0bd9fb158916b65a787fb,Barry_Gifford,Q2669574
a02b2b45f74c11806d57068956aa08c1,Paul_Hackett,Q7151078
f1cdf23fef4df0a532efc16baae07c1c,Merrick_B._Garland,Q1922011
ec50489ef6a5aae066b73bb1632eca60,Frank_Hardy,Q5487111
019ab0e0819daea09a2ad6b75b4a7a2b,Mel_Hein,Q732248
19540f751a02ddca16eeab45633e7b37,Eddie_Giacomin,Q731240
d83e8b845345c00b39fd9cdc7beea7bd,David_Hale,Q5234624
2163b9c631f012663510fe400724f6ad,Robert_P._Griffin,Q366553
848edba02406a81d7185703a834d4a81,William_Jackson_Hooker,Q472639
5b5430487094391ac51f128b9e6c40d3,Francis_Burton_Harrison,Q612408
7c8918b2b7d7f07b4c9b505251431ff3,Arthur_J._Goldberg,Q709513
fc9701703d1c409e3d04901ce765ae39,Bret_Harte,Q301983
9c329f51cc2a52aff725b90906f7f56d,Rodney_Harvey,Q922147
afbe3a42899ca006471aefb59f087167,Seth_Green,Q186757
ea7eb4185d598f767fa055dd791b0d6a,Bobby_Hull,Q456688
98c6a37cab5439b3d4bc01f3bad40d4e,Gregory_Hoblit,Q267524
6a2bb890daa180c1f3954fa5d0f3c760,Michael_Gershon,Q6829630
c5d8ef68f51cb6b6deb9b6598a850047,"Thomas_C._Hennings,_Jr.",Q2422886
f7b2ffe63c68db564c21606e4e810568,Robert_Hutton,Q7345744
62efdfad63dd885ece02f2ce2631981e,Valeria_Golino,Q230710
c9544b79289cb0706b74d29e44c0772a,Beth_Grant,Q271635
25f2e308b56407a2273136a257bf10eb,Tom_Hulce,Q315039
92bac6514eaeb0bafde7443f9c7a2c9a,Ulu_Grosbard,Q953683
473d3708b2b799cef7b2f892ca841d21,Leslie_Howard,Q156178
dbd0cf8db41e394583d1fbf8c9fc09ff,Greer_Garson,Q182486
f0187afb443d0ec7ea15defb0d545469,Nadine_Garner,Q3031635
1c4451be88177edba8eeabf937e32e4a,Tony_Gillespie,Q5074835
5889735e83a52a9edd52fd5368d6b24f,John_Parker_Hale,Q716927
7689e14c1143ef225959a43cb98b6aba,Jill_Hennessy,Q237925
950b28deea9beafeedaa07277239b892,Sonia_Gandhi,Q163225
e5ba9e10c4c8f0b6ab890b659124c65a,James_T._Harris_III,Q6143929
ee45a02f20a31c5e46ddc6f57bcd0165,Billy_Graham,Q213550
c7ec83ac8c783dd5bb29536de021f520,Christopher_Van_Hollen,Q108769007
fb9aeb8d8695f6ae7a956f6b4d85c139,Larry_J._Hopkins,Q1806072
7470cd3e787e4664218d739c433e0f57,Hastings_Ismay,Q335004
d466b6eb55ab664895b430619b180935,Bernard_Goldberg,Q3504943
e4e60a33049eba72ab43a2cb05053b41,Michael_Howard,Q325381
9a61a7838c68d1e15c5da5410d4408f7,Miller_Huggins,Q1935479
702c0866f110e1a722af89b474f0323e,Oliver_Hardy,Q72911
a192255044ceff1ed502ad9f0cfa1b2a,Glenn_Greenwald,Q5568842
99e174849a196b6d70de73b70e204b80,Marcus_Alonzo_Hanna,Q509441
795d463c3eda8521b3ab9dab58cdf138,William_Torrey_Harris,Q5791238
4c6ca2e36eb23c2ca89a0da5459cb3aa,Lambert_Hillyer,Q542941
728d8f98c15d847f1ea43abfa1f7646d,Rob_Huebel,Q7340225
58b4d88c1027f5e2405e335ff0e8d4ba,Harold_Harefoot,Q188627
170fd93c46d1a2d92046a41ffb74f918,Joscelyn_Godwin,Q194797
c570dcca7201fbea2c3e687136f5eecf,Zach_Gilford,Q4490
baad0ddc947816a24eaccd15568d86bd,Tony_Hendra,Q1733732
020946625d0dcc88c6537725e6db1656,Henry_Ireton,Q719724
0cd14ef660820d9ca9e04d2200181f2b,Susan_M._Ivey,Q1396021
420f91e92866c7094a73d13136d0891d,Dealey_Decherd_Herndon,Q27064100
e441680a59a841a629730e02048cfb92,Erroll_Garner,Q433912
c986b9a3c6bef6b7bd00d48b0ee7fbf3,Arthur_Hohl,Q2865150
982bc3a8edc92a4c8aadd5d7bc991b19,Horace_Gray,Q1627868
201e1acd63b57a2c243585e3ea61331e,Samuel_Hearne,Q715285
03fe96489f9e1bd88822d27ab5df8f8b,Gary_Graham,Q2571025
dcdf3d0d621f8a5d328f54038b3fb76b,Frank_Gaffney,Q5486759
27a6a9a276021254b2b1af505e81ab0a,Dick_Gautier,Q7325884
33a368745ec6e4e6a1efef23a0bcc512,Basil_Liddell_Hart,Q299431
9f0b55311965575b07c76d8079dceab3,Billy_Gilman,Q803786
9fe3f01ba87a1cb8c5091952b1b06081,Lauren_Holly,Q229560
0da2085d6a1460d2b85ec8a349edf794,Virgil_Goode,Q159684
66e2dd3009b2f47b8e472f455de5cb7a,Karl_Gjellerup,Q131487
6a3ef939632aad3330f1cccd030ea858,Ted_Hughes,Q272194
31fd96233e65c9fb8f116b24f5e483a4,Harriet_Goodhue_Hosmer,Q448214
7f4e487c7b9223dae32e8364e387a7cf,Ron_Glass,Q951335
d4b1ed29b2671f496a43120b891f79b3,Manucher_Ghorbanifar,Q970050
0d57d52bac9985fbedeeb87efa8fc5a5,Charles_Gounod,Q180278
7f5e1d1e69e20231e80fb2b4f9f13658,Christian_von_Haugwitz,Q213744
b93a804adf5d4b8e44452a72ab3b2fed,Roy_Horn,Q16701731
f00d7ad7127a1745c3ae4c58d700457f,John_Horrocks,Q11773356
3d784ee28055cf6474540027a3031665,James_Hogg,Q941810
4f935d9fb835722aea83d1873aa77052,Florence_Halop,Q1429362
f2bff030d965dbc9874a73f99037596b,Donald_R._Heath,Q5295021
c65e9c3fe6e51d736b2844420c8e04cf,Leo_Gordon,Q336689
654aba7fbd24f1111947dca5c8facd6e,Willis_C._Hawley,Q447572
e7fbb6a31a77c347e2d004bd81b3d19e,Sir_Matthew_Hale,Q130059
3bea00b5344e8fcd203e6db0a4d7dfe8,Jack_Irons,Q353316
c180936a1b8a6aacecc249acf4920226,Patricia_Ireland,Q7145647
448606dde3340815bd69bd5bf2f091ff,Paul_Hornung,Q363509
7879420d30d3b0af268899cb768dc268,Gastón_Gaudio,Q299960
675ed894ea8849790fe80cf2e89fb13f,Paul_Goodman,Q943567
238b8f7f938884bbbe61561063d173ca,Corneille_Heymans,Q156482
3fe019764973fa11cd5475a4d2f2836b,Joseph_Dalton_Hooker,Q157501
b907963ad6691b0b6227ff38e1f20955,Steve_Israel,Q2096271
2d7bd9207827f5451b0434a319834d49,B._Frank_Heintzleman,Q795204
1fe245c56f29d4c92508fcc8d1a9d4a1,Brett_Gurewitz,Q506558
3b13aca976b7b776439442c42bcc9eff,David_Henrie,Q297128
ccd10797aa17695e10f7781597dcb6d9,Reid_Hoffman,Q211098
5730585991c581ca62b21de07ed39180,Erich_Gimpel,Q4138590
4c62e5d9ed99de82f4f993c1f93c344a,Jason_Garrett,Q2444013
e7cb2dba10d60793d59eee0123653be8,Jean_Hagen,Q235744
1283fc42be060c8e1ef57a41ea20ebb7,James_Gandolfini,Q308722
ea48aa1073d6fe6a73021de351b38d6c,Wanda_Hendrix,Q1147611
4dbb8dd5fd2dbcac7f1d9a9534c9622e,Johannes_Gutenberg,Q8958
6e36f3a6cd94aceba6cdf682cd76210c,Mary_Hansen,Q1988517
02f96877e48af4a0ad59fbf44f0beba9,Billy_Howerdel,Q2350322
d7204c249e3dbfb42b608b6ef4707780,John_Houseman,Q315734
9bc84468bd6a010e0b8962f03ce9057a,Lorraine_Hunt,Q6681639
f676f72dfdd40dacae7cfb5b83e89529,John_W._Griggs,Q352345
53eda14e0de1bdaca474d03a856af76e,Geoff_Garin,Q5534140
68c9feab24174a98b97b30fc74f1eac2,Elisabeth_Harnois,Q237239
2e14a74037245220f3a860ab4d495895,Jimmy_Iovine,Q718427
488d5776fe509fdf4a601a3b1572a984,Alice_Hoffman,Q452722
779f40d51230baa87a527169fdcdf967,"Carroll_Hubbard,_Jr.",Q1045188
9e4c10b2486efc233042baa8ae36e03d,Bill_Geist,Q4909115
f83bdf557b2aa7bf4d465469b5c280c0,Jeffrey_Hunter,Q176361
8b2cbb07eafa66b9b5b45c5b9ba6f9df,Ralph_Hodgson,Q1858252
03ec98a5e1a800fad299302a4f7617b2,Doug_Henning,Q301559
e6e7a8ad5e31b24cfc6b7bab01fe6cb8,Paul_Hackett,Q7151078
0b11a80160e7b88bee0e8c04751eb1ee,Martin_Gabel,Q554000
981bc267e29cfddcf67f68adbc207051,Shirley_Hughes,Q7498774
3068d19c3d7cd6ae07f95688dbf175eb,Mike_Harris,Q598964
c11dc55d1c926b0c9ca10afec927e427,Terry_Goddard,Q616430
a9d57883d82a6c2b41ed1a77272459a7,Alfred_T._Goodwin,Q4722739
51424774f443245b285a58b9f08a549e,Shawn_Harrison,Q20815314
b33d326b98eda0ce4c0e35c850213be8,John_Holmes,Q355373
423464db783b4c262bebb1966faea5da,F._A._Hayek,Q1325
545346b69e5f20033ff7b76580cfd45e,Coleen_Gray,Q1112554
ac12212fdeab81dd7a408a87eaf15d6b,Murray_Gell-Mann,Q172840
6be6a30f084e3d75c3a6d36f3e48aac1,Chun_Doo_Hwan,Q14362
5c1a9b180721a01da1653e3aa216e612,John_M._Hennessy,Q16104453
4977b69b035cf28b9a7a9f3c67f1bb1b,George_V._Hansen,Q446709
16e23a7e6cf41c84b2ad0e5f7a3cca78,Ellie_Goulding,Q31164
567d7dbdd591424e9bf004f029fc6045,George_Harrison,Q2643
40da3b40f80290c133dbf4082bc081cb,Paul_Gallico,Q709751
fbe63dc5229533ebd8381d0a180542c3,Alex_Grey,Q725199
1982f2ffd70589d6233405e028e9fdb7,John_Hagee,Q861718
ce8236920d160a374b9cddfeb958f6bb,Bernard_Hill,Q310515
1ddd55cb75d37f0ca9a31dee63e67b7f,Jaime_Hernandez,Q1363922
f397bafaa6023c91d09f72fdcd053869,Kim_Gandy,Q2479096
3ac27e76d7d8db4a1bda817243833d1f,Donald_Hodel,Q1240215
8b5293f2e53ce72ac15a8fd61d5f2fbe,Virginia_Gregg,Q3560678
2f5f594c0ff82b51ad1b5718b019edf8,Stewart_Granger,Q310150
08f2d1d0c3e00ec72b1038fc2ae6f607,Dorothy_Crowfoot_Hodgkin,Q7487
dbce5b2069301af549c71594513ec917,Dennis_Gabor,Q155786
c0379b4d756b1009944ce1b970a322f4,Bill_Gordon,Q2578559
9a7c37ab98c85774af7e1e40f63a2a31,Rielle_Hunter,Q7333112
fefd1f13a25c757b700f23d5f01c5c5b,Billie_Holiday,Q104358
80272e7fd78e2f64e19ae7c5d7e78470,Catharina_Haynes,Q5052087
958f43588714394d986f73c6bb30c482,George_Gissing,Q369790
fb74693987a6e5b019c3e9845af9fb9e,Linda_Kaye_Henning,Q3241349
195752513dfa0fbe5c6a91c09ddbd6d8,Amin_Gemayel,Q328776
9e3d997bd0e09884508f91d7e4bb2696,"Alan_Hale,_Sr.",Q1971717
5b48b2741181268a41bc079497cd4838,Hipparchus,Q159905
8f5b98236af80620423e2d896d0c7fef,David_Goodnow,Q5234238
0420648327a939498424267c133f3a3a,Jim_Gerlach,Q554100
cde005368dc5bd69554f29c8bf0a4ccc,Frank_Herbert,Q7934
d4e04406cca7026b88720764c03f4bfd,Aaron_Hill,Q2820056
bbd2638b07cf608abca63022d3a870e5,Lafcadio_Hearn,Q313638
94f4adb472e0e291bee8a227670a2d33,Keri_Hilson,Q152453
7f85ec5192e68d12907340cd41827dfe,Pope_Innocent_IV,Q160609
2bb9b91c97945eef97efbb306af1d221,Mariel_Hemingway,Q234101
4327a8169e4b95d7d7b1a736f2385c11,Todd_Gitlin,Q2438434
dedf7ec97f221720573e24be0f31cec1,Heraclitus,Q41155
f0f8fb1c3cedbd6ac7277deed829a4fb,W._E._Henley,Q552617
25ca9cf55145b28d7734b0dec23fff90,Season_Hubley,Q2721207
3cd0badc222bd04b77431df71b595d76,Ashley_Harkleroad,Q30778
6f800ab0bd00478cbb5cd07af0c868cd,Peggy_Ann_Garner,Q447017
2b1439adbca37cedd467ca8e435d0764,Freeman_A._Hrabowski,Q5500990
d5350253551ab4ea4800a4ee683a24ca,Cynthia_Gibb,Q261454
3a1b74f9ce143b20f1a0970e990e0ecb,John_W._Henry,Q1186372
8c9340ccb6c377e4f11a2b42e3d49d65,Savannah_Guthrie,Q2227969
c3fba459fe79557e800e150234477416,L._P._Hartley,Q654747
77f556ac3556dbf70bfcd74082bf60d2,Michael_S._Greve,Q6830796
024d50026da9802d027bb613f56e8a6f,Richard_Geary,Q7325889
6c5c164f68675cec8e63cd887545f292,Russell_Hitchcock,Q3347393
